ICEES_PCD_Instance_API_-_production	https://icees-pcd.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_PCD_Instance_API_-_production	https://icees-pcd.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
ICEES_DILI_Instance_API_-_development	https://icees-dili-dev.apps.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_DILI_Instance_API_-_development	https://icees-dili-dev.apps.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
ICEES_Asthma_Instance_API_-_development	https://icees-asthma-dev.apps.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_Asthma_Instance_API_-_development	https://icees-asthma-dev.apps.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
ICEES_Asthma_Instance_API_-_production	https://icees-asthma.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_Asthma_Instance_API_-_production	https://icees-asthma.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
ICEES_PCD_Instance_API_-_development	https://icees-pcd-dev.apps.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_PCD_Instance_API_-_development	https://icees-pcd-dev.apps.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
ICEES_DILI_Instance_API_-_production	https://icees-dili.renci.org/meta_knowledge_graph	biolink:correlated_with
ICEES_DILI_Instance_API_-_production	https://icees-dili.renci.org/meta_knowledge_graph	biolink:has_real_world_evidence_of_association_with
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:participates_in
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:subclass_of
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:related_to
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:temporally_related_to
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:caused_by
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:has_part
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:regulates
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:affects
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:overlaps
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:has_attribute
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:part_of
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:type
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:process_regulates_process
Ontology-KP_API	https://ontology-kp.apps.renci.org/meta_knowledge_graph	biolink:precedes
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:acts_upstream_of_or_within_negative_effect
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:disrupts
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:contains_process
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:transport_affected_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:enables
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:overlaps
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:preceded_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:contribution_from
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:causes
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:location_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:correlated_with
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:derives_into
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:localization_affected_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:located_in
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_positive_upstream_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:positively_regulated_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:disrupted_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_participant
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:category
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_variant_part
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:sub_property_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_active_component
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:regulated_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:in_taxon
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:negatively_regulates
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:increases_degradation_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:type
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:object
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:orthologous_to
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:is_output_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:derives_from
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:produced_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_input
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_negative_upstream_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:capable_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:related_to
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:enabled_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:contributes_to
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:affects_transport_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:acts_upstream_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:is_input_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:precedes
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:caused_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_negative_upstream_or_within_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_upstream_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:part_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:develops_into
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:acts_upstream_of_positive_effect
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_attribute
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:acts_upstream_of_or_within_positive_effect
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:variant_part_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:participates_in
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_output
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:produces
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:affects_localization_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:temporally_related_to
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_capability
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:superclass_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_unit
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:homologous_to
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:taxon_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:actively_involved_in
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_upstream_or_within_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:models
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:degradation_increased_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:regulates
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:has_positive_upstream_or_within_actor
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:expresses
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:colocalizes_with
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:associated_with
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:inverse_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:negatively_regulated_by
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:occurs_in
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:model_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:affects
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:subclass_of
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:coexists_with
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:acts_upstream_of_negative_effect
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:develops_from
SRI_Reference_Knowledge_Graph_API_(trapi_v-1.2.0)	https://trapi.monarchinitiative.org/1.2/meta_knowledge_graph	biolink:expressed_in
